sku,nombre_producto,n_puntos,beta,alpha,r2
104538540,GUANCIALE AL PEPE SIMONINI 500 GR – 2 KG,27.0,-4.199137773078494,42.33071852749185,0.03297488201494492
104538550,MORTADELLA MODENA CON PISTACHO 6 - 7 KG,3.0,,,
104538560,PROSCIUTTO MATONELLA SIMONINI 3 -5 KG,32.0,2.1050092814623396,-18.989175525787747,0.024435723735179084
104538580,GALLETA SODA COSTA 160 G,47.0,9.768945229506679,-80.47780638778833,0.43990128642352105
104538590,COMPOTA PERA VIVO 90 grs,25.0,4.010536439830729,-31.95780327823625,0.04269713147834915
104538600,COMPOTA MANZANA VIVO 90 grs,34.0,6.770419065944139,-55.15221620743733,0.13286175749926982
104538610,COMPOTA DURAZNO VIVO 90 grs,19.0,9.252309959991303,-76.54624023426376,0.1272910999528118
104538620,JALAPEÑO SNACKS AVIKO 1 KG 25 G,77.0,-0.4380631015345909,7.342474194336544,0.006282840152065928
104538630,EMPANADA PINO CARNE MOLIDA 180G ARTEMASA,42.0,3.1541818545128146,-24.482411666081344,0.015659638138309177
104538640,EMPANADA QUESO HOJA 160G ARTEMASA,36.0,-0.8515258408753302,10.240378381935743,0.16456763456241336
104538650,CHAPARRITA HOJA CRUDA 160G ARTEMASA,40.0,15.083832665206657,-132.35323114702678,0.45431961997590936
104538780,TORTA HOJARASCA CONGELADA,44.0,-4.432095834653006,44.33538937743031,0.040612556036680486
104538790,TORTA DE TRUFA CONGELADA,51.0,3.23111450115951,-26.10706925666168,0.07676566832636562
104538800,PIE DE LIMON CONGELADO,46.0,1.3437429477991194,-9.411027534853618,0.2447990339493358
104538810,KUCHEN DE MANZANA CONGELADO,34.0,31.918743556415265,-274.3394539096235,0.35368673921117116
104538820,"QUESO MANTECOSO BARRA 3,5 KG",52.0,4.1969933083640845,-34.20220459550703,0.00591612351016289
104538830,LAVALOZAS LPU AD CLEAN 5 lts,52.0,4.120313820108457,-26.88216103955236,0.1777901477655607
104538840,FOODS AD CLEAN 5 lts,5.0,,,
104538850,DESENGRASANTE LPU AD CLEAN 5 lts,35.0,4.158496703617827,-28.806578165564048,0.06505510481291688
104538860,DESINFECTANTE LPU AD CLEAN 5 LTS,11.0,-0.4519066265679937,5.2581161125379365,0.2392612974690614
104538870,SPRAY FOODS AD CLEAN 500 ml,12.0,-1.1415185736840756,10.878501740765225,0.7098440713957636
104538880,REVOLVEDOR MADERA 14 CM 5000 UDS,4.0,0.0,0.0,
104538890,PRE-MIX MUFFIN AMERICANO CHOCO CSM 25kg,10.0,8.48447467013699,-71.1247334316606,0.8146382605607779
104538910,"POLLO ENTERO 1,9 BRASIL CJ 15,2 KG",44.0,-1.370360899192925,15.225467275223872,0.4210188544712107
104538920,PECHUGA POLLO MARINADA S/H IMP 2KG,59.0,-1.5256383452428754,18.054568094302645,0.0060891113464600615
104538930,MIX DE MINI DONUT RELLENAS POPPIES 23 G,23.0,-0.6501508574015308,6.920754065676859,0.03154291656251662
104538940,BASE MAQUINA PREMIUM INROOM,1.0,,,
104538960,RESERVA DE TIERRA TAZZA CAPPUCCINO CAJA,1.0,,,
104539030,RELLENO CHOC SCHOKATA CSM 5kg,30.0,-0.33497413157043254,5.756246856444512,0.00919606495746558
104539070,PLATO RESERVA DE TIERRA CAPUCCINO QR CJ6,1.0,,,
104539100,QUESO CABRA MADURO LA CABRESA BARRA 2 KG,25.0,0.8354123959457657,-6.312589635654972,0.009268188761578396
104539120,CAMARON CRUDO CON CASCARA 26/30 IQF 1 KG,28.0,8.111280808097662,-67.29181696658063,0.4548617365436367
104539130,"MOLIDA VACUNO 80/20 CAB 4,5 KG",12.0,-22.739156375953822,210.3608934277502,0.6488938079273882
104539160,"AROS CEBOLLA AVIKO 1 KG 16,5 g",95.0,-2.1439180392416257,22.16866669434173,0.006804885878262355
104539180,FILETE POLLO COCIDA EN TIRAS SADIA 2 KG,66.0,8.45034616952797,-69.6207460415379,0.08403218991445227
104539190,FILETE POLLO COCIDA EN CUBO SADIA 2 KG,34.0,4.964593199513908,-40.44140570837281,0.07499397983650477
104539200,LASAÑA BOLOGNESA SADIA 350 GR CONG,25.0,1.1297152623206863,-8.185518897414859,0.02956333856035486
104539210,LASAÑA MIX DE QUESOS SADIA 350 GR CONG,28.0,-0.8569115255405789,8.543445243536228,0.02571785073196314
104539220,MARGARINA VEGETAL QUALY C/SAL SADIA 1 KG,44.0,-5.318379223300975,47.09334059304382,0.34918123272956786
104539250,TRUTRO ALA ASADA SADIA 2 KG CONG,31.0,-1.492285293141264,15.100380335266863,0.020128861792985907
104539260,"PAPA 7 mm AVIKO 2,5 kg",99.0,0.7352619279136228,-0.351011116267372,0.001524753273458742
104539270,CREMA DE COCO COOK THAI 400 ml,54.0,-1.1258944748117066,11.181203408252284,0.001111025326529004
104539280,FIDEOS DE ARROZ 5MM SUREE 400 G,34.0,9.259957981239888,-76.72062994254357,0.04766764232959732
104539290,SALMON FILETE PRIUM T-D S/ESC 10 kg cong,4.0,-13019.789331785181,125021.87639497947,0.2297769916494468
104539300,PAN HAMBURGUESA 11 cm BRIOCHE,1.0,,,
104539310,NOT CHEESE MOZZARELLA 1KG,14.0,14.95663763995275,-137.34043026318156,0.035952346996141166
104539330,HAMBURGUESA CERTIFIED ANGUS BEEF 113 g,43.0,7.757144323844411,-68.87154119727981,0.11420581883316454
104539340,"PAPA C/PIEL JACKET WEDGES AVIKO 2,5Kg",91.0,9.969934995057757,-71.78419125836038,0.07953989991699072
104539350,LECHE EVAPORADA IDEAL 390 G,77.0,5.989770663088227,-45.55136423781493,0.07409713064338697
104539360,DETERGENTE ASSCOR LA SPAZIALE,8.0,-0.7778766362340863,7.8759945247064165,0.5102040816326527
104539370,SALSA DE OSTRA SUREE 690 ml,54.0,8.921472555829567,-75.44928636275446,0.03143803071265897
104539390,MACARONS CORAZON POPPIES 11 G,20.0,2.8720056250178954,-30.278939232566298,0.021232679906169286
104539400,DEPURADOR LA SPAZIALE 12 LITROS,1.0,,,
104539410,HELADO PALETA FRUGELE PIÑA 22X60ml,26.0,6.300212410104607,-50.646847933007166,0.37017298085559197
104539420,HELADO PALETA FRUGELE FRAMB 22X60ml,30.0,4.900501620385712,-39.01861262843927,0.2357520249996405
104539430,ACETO BALSAMICO SANTIAGO 5 L,63.0,3.407479501605793,-26.3894502804677,0.08737016994060631
104539440,ACETO BALSAMICO SANTIAGO 250 ml,5.0,13.704679251202302,-127.42361869181502,0.32709513875708185
104539450,ACEITE OLIVA E/VIRGEN OLIVE&CO 250 ml,49.0,2.382030424286141,-22.70882388998555,0.09925103101974968
104539460,"ACEITE OLIVA E/VIRGEN OLIVE&CO 4,85 L",48.0,0.08971702946612986,2.729568653298395,3.7056168168939805e-05
104539470,ACEITE OLIVA EVIRG SANTIAGO PREM 250 ml,12.0,3.4657473673023276,-31.21542506878222,0.31825447796371237
104539500,PECHUGA DESHUESADA DE POLLO 2 KG,76.0,-7.69973729139956,70.06697662600914,0.1558940391272525
104539510,SALMON FILETE STAN T-D IVP CJ 15KG CONG,3.0,1.6705185481607226e-14,2.708050201102056,
104539520,ACETO BALSAMICO OLIVE&CO 250 ml,15.0,-2.9451804099296863,27.73911130537603,0.05417129979588577
104539540,"POLLO ENTERO 2,3-2,4 S/M BRASIL CJ 19,2",25.0,-1.1285560505496028,13.90269003918442,0.006285858826873824
104539550,"TOCINO LAMINADO AMERICANO 6,8 kg",1.0,,,
104539580,"SWEET CORN RIBS ARDO 2,5 KG",36.0,3.837936639553897,-29.269096133647764,0.06787805664634318
104539610,"QUESO CREMA CALIFORNIA IMP 1,36 kg",1.0,,,
104539620,TAPA BLANCA VASO 8 OZ CPLA BIO LAVAZZA,30.0,-1.5807979082954675,17.539278804439288,0.014508523704945835
104539630,TAPA BLANCA VASO 12 OZ CPLA BIO LAVAZZA,36.0,0.8064857072902044,-5.837772030536619,0.003977486688824466
104539640,VASO 4 OZ COMPOSTABLE LAVAZZA,10.0,12.137349218845834,-114.0366900945961,0.3488942571381133
104539650,VASO D/PARED 8 OZ COMPOSTABLE LAVAZZA,55.0,7.580184098731436,-63.7865405031319,0.10200526276235763
104539660,VASO D/PARED 12 OZ COMPOSTABLE LAVAZZA,45.0,5.059749799797013,-40.6516253343656,0.05213155957067397
104539670,SOBRECOSTILLA PORC. CAT V VACIO PARAGUAY,46.0,-2.7150378577500676,28.79426632503352,0.012988518975499823
104539680,LOMO LISO PORC. CAT V VACIO PARAGUAY,1.0,,,
104539690,HUACHALOMO PORC. CAT V VACIO PARAGUAY,39.0,-5.681712174173893,55.31288939468283,0.10676129213443006
104539700,ASADO CARNICERO PORC. CAT V VACIO PRY,38.0,-1.0741420077149701,14.22032248811244,0.004972300128165235
104539710,"CEBOLLA CUBOS IQF 2,5 KG ARDO",37.0,-2.6357872047105024,23.835969848091658,0.048121404360787795
104539720,PAVITA MARINADA C/M SADIA 3-4 KG CONG,16.0,-0.8232582937118315,9.40629140278413,0.10832775272395297
104539730,BOWL PAPEL KRAFT BLANCO 16 OZ PLA COMPOS,1.0,,,
104539740,TAPA PAPEL KRAFT BLANCO 8-16OZ PLA COMPO,2.0,1.1974157960128812e-14,1.6094379124339924,
104539750,ARRACHERA CAT V CONG  CHILE,32.0,4.482352431271119,-40.16900957561495,0.07825791036205253
104539760,LOMO LISO CAT V CONG  CHILE,27.0,-1.0004379589612715,11.757361828180432,0.0031079917342877145
104539770,FLAT IRON CAT V CONG  CHILE,26.0,-0.789856762866733,9.212768753765808,0.004995578127827661
104539780,ENTRECOT CAT V CONG CHILE,24.0,1.650541548969633,-14.339256720029056,0.0060110394048093
104539790,ASADO DE TIRA TROZO  CAT V CONG  CHILE,28.0,-0.5443558833645108,6.962428570372941,0.00312226191544181
104539800,LOMO VETADO  CAT V CONG  CHILE,21.0,-1.2731213888778818,14.649905731084864,0.0025480571375761595
104539810,PUNTA DE GANSO  CAT V CONG  CHILE,33.0,-4.312420676456377,43.01984802777239,0.04915441763511566
104539820,PUNTA PICANA CAT V CONG  CHILE,19.0,2.7515666066015223,-24.359078256727994,0.05911985676797591
104539830,TOMAHAWK CAT V CONG  CHILE,24.0,0.48406528305487184,-3.3111964898725788,0.00363113762470236
104539840,ASADO DE TIRA 2 CM CAT V CONG  CHILE,32.0,1.188869232273431,-8.959917549235017,0.0026855376106970615
104539850,ASADO DE TIRA 8 CM CAT V CONG  CHILE,35.0,2.1404873128340514,-16.7558223818221,0.03560258574366029
104539860,MEDIALUNA ARTESANAL PAGNIFIQUE 40G,6.0,-0.33168694739471166,5.857896228101345,0.11767797998981624
104539870,REJILLA DAMASCO POPPIES 75 g,9.0,-0.003143105217365459,1.5390558224107431,1.7421040856794116e-06
104539890,CREMA CHOCLO CAROZZI 1 kg,5.0,10.938355341413645,-81.88007482696726,0.9816198872571652
104539900,CREMA ESPARRAGOS CAROZZI 1 kg,2.0,-8.835183183040282,70.30003357724952,1.0
104539910,CREMA SABOR VERDURAS CAROZZI 1 kg,8.0,-17.870450893295274,138.32896923861435,0.17688619922950813
104539920,SOPA CARNE CON FIDEOS CAROZZI 1 kg,26.0,9.176310271067614,-68.94248292148785,0.19017964654449174
104539930,SOPA CARNE CON SEMOLA CAROZZI 1 kg,20.0,-7.122244387181458,56.35557363176897,0.023292613263277164
104539940,SOPA SABOR POLLO CON FIDEOS CAROZZI 1 kg,12.0,13.78640662837218,-103.65512014746824,0.18842855923315385
104539950,TOMATE TRITURADO CONCENTRADO POMAROLA 3,39.0,-1.3030955103077901,12.393908050869918,0.0007211040868633084
104540000,"QUESO CHEDDAR LAMINADO 1,92 KG",100.0,-4.091415521630001,39.31093448097519,0.01728003266724004
104540010,"CLAMSHELL 15,2 X 22,8 CM CAÑA DE AZUCAR",24.0,3.0173585908092506,-26.528661892309557,0.05920126165746211
104540020,SALMON FILETE IND IWP 2-4 T-D 15KG CONG,48.0,0.30199079113790434,1.7195358134270142,0.009257614861187107
104540030,PAÑO ESPONJA NATURAL VIRUTEX 3 UDS,17.0,-4.651888931989652,48.40774258529554,0.02193645897312748
104540040,"MERLUZA FILETE APANADA BOLSA 2,5 KG",53.0,-4.656849842185468,43.84390840971455,0.09574918122695474
104540080,ARROZ PREGRANEADO IMPORTADO 1 kg,38.0,-3.0138183350040877,26.809729832626555,0.016285674678972642
104540090, COSTILLAR DE CERDA 2 UN IVP CJ 15 KG,62.0,-0.8516965497417168,11.598759086152956,0.02989179606688211
104540100,CHEESECAKE FACTORY NINE 14 TROZOS,43.0,-27.863918073141956,263.3218415055285,0.5480813644311758
104540110,SEMILLA DE ZAPALLO ALMIFRUT 80 gr,21.0,5.111205256267668,-46.18282563496131,0.3846339336364014
104540120,"POLLO ENTERO 2,3 SEARA CJ 16,1 KG",3.0,-12.620165285367992,101.64389486418428,0.615763553202192
104540130,"POLLO ENTERO 2,4 SEARA CJ 16,8 KG",35.0,0.13533737209382246,2.1774456860272777,0.00023693395703040072
104540140,"PAN HAMBURGUESA DE PAPA 11,5 CM",43.0,0.7563049195271977,-3.3587688056278613,0.006648887868372892
104540180,QUIFARO CAROZZI 5 KG,61.0,15.480395954947493,-111.40286673779882,0.20924806470047982
104540190,ESPIRAL CAROZZI 5 KG,65.0,8.613877736542651,-59.056226958634916,0.2664228920790917
104540200,MOSTACCIOLI CAROZZI 5 KG,47.0,8.71355471357638,-60.769266209741595,0.10291774360047992
104540210,SPAGHETTI 5 CAROZZI 400 G,77.0,8.94182689528656,-63.30539128112173,0.34647317489209073
104540220,TALLARINES 87 CAROZZI 400 G,59.0,10.54474945638935,-75.91069568662049,0.4473811260614041
104540230,CORBATITAS CAROZZI 400 G,19.0,9.734883246706998,-70.52182316520846,0.4751714603137675
104540240,CORBATAS CAROZZI 400 G,42.0,7.82672061710799,-55.83213997408561,0.5248601128504226
104540250,CORBATA CAROZZI 5 KG,43.0,-0.4799034078884286,7.352680273048301,0.00027757655016155143
104540260,MASCARRONI CAROZZI 400 G,14.0,10.105747382535155,-72.97082325641804,0.7572221788723804
104540270,TALLARIN ESPINACA 87 CAROZZI 400 G,21.0,5.669834383693525,-40.76355131572173,0.3853957060327766
104540280,LASAÑA PRECOCIDA CAROZZI 330 G,78.0,3.7216363621007416,-26.787753813332216,0.05402207560258761
104540290,TALLARIN 87 CAROZZI 5 KG,64.0,9.710801292265257,-67.86966488222386,0.32136896932375764
104540300,SPAGHETTI 5 CAROZZI 5 KG,72.0,11.26272144646139,-78.31686529162126,0.5130250590293891
104540310,ESPIRAL CAROZZI 400 G,74.0,8.233693678003213,-58.36737798123882,0.3138382232069513
104540320,CARACOLES CAROZZI 400 G,18.0,5.400552368699668,-38.47775461894176,0.3419560835495277
104540330,CABELLOS DE ANGEL CAROZZI 400 G,56.0,10.124650028018968,-73.30953678334848,0.3826474474177599
104540340,MOSTACCIOLI CAROZZI 400 G,12.0,9.516813909763213,-68.34911237823265,0.5705134774433709
104540350,QUIFAROS CAROZZI 400 G,58.0,4.971158395004607,-35.11627444981885,0.17463271818110512
104540360,RIGATONI CAROZZI 400 G,31.0,7.518135177897298,-53.42227897987856,0.14539281298481085
104540390,"QUESO PEPPER JACK BARRA 2,73 KG",10.0,0.03237822858723097,0.9314594426236307,0.00013415819693798575
104540400,"QUESO COLBY JACK BARRA 2,72 KG",11.0,1.6207795050580383,-13.460406985100667,0.4411596341969323
104540410,"QUESO BARRA MONTEREYJACK  2,72KG",2.0,-1.4145374392363284,14.957643744219572,1.0
104540420,QUESO PARMESANO RALLADO USA PREM 453GR,4.0,14.11508378505466,-133.96710242629038,0.7124234789328624
104540430,SOPAIPILLA LISTA CONG SALVIA 6CM 2X60UN,53.0,5.006796568740504,-41.28259165921776,0.01649928847677253
